"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"3497",39,69,33,67,0.135133333333333,0.5459,0.277826118211863,0.441468608801096,0.192947715520859,0.546220541000366,0.297977447509766,0.427886307239532
"3498",76,76,76,48,0.560466666666667,0.00143333333333333,0.498199250470637,0.486009514053923,0.553449928760529,0.0109766125679016,0.487385451793671,0.456684529781342
"3499",44,52,55,86,0.862566666666667,1,0.310654662636908,0.338969059814527,0.872256278991699,1.00547301769257,0.328090608119965,0.335188329219818
"3500",89,24,85,17,0.435466666666667,0.0701,0.575744336050202,0.17668134485412,0.44086366891861,0.0812026858329773,0.559251427650452,0.19062377512455
"3501",102,19,105,13,0.7412,0.0736,0.662271069036004,0.144044359108887,0.727024912834167,0.0832123160362244,0.628179609775543,0.159844875335693
"3502",38,70,39,69,0.439933333333333,0.581233333333333,0.270705495725778,0.449268604066253,0.45141726732254,0.587959051132202,0.292467892169952,0.433666169643402
"3503",41,75,42,87,0.452766666666667,0.957466666666667,0.288769084810001,0.480458916489448,0.464160561561584,0.967286884784698,0.303261280059814,0.457953065633774
"3504",30,57,34,63,0.579,0.821766666666667,0.221167432211077,0.37058018237748,0.572738468647003,0.826047003269196,0.251567006111145,0.364828586578369
"3505",78,34,75,55,0.4501,0.995566666666667,0.506852787360402,0.236598703066323,0.446387141942978,0.985248982906342,0.498998463153839,0.243698671460152
"3506",52,15,56,32,0.665333333333333,0.9873,0.352038771540921,0.122793515549234,0.677671015262604,0.990258574485779,0.368164896965027,0.147682458162308
"3507",56,28,59,26,0.6149,0.288066666666667,0.37860519270979,0.201601213315071,0.627067148685455,0.319461703300476,0.392212927341461,0.217867210507393
"3508",67,66,63,96,0.351433333333333,0.999966666666667,0.442710927515594,0.420620162656909,0.344162881374359,1.00007104873657,0.442965745925903,0.403455913066864
"3509",100,74,107,65,0.879766666666667,0.224633333333333,0.648335261624753,0.477885264440254,0.860470533370972,0.242784321308136,0.618909478187561,0.451500594615936
"3510",40,75,33,63,0.115733333333333,0.1514,0.282955887001437,0.479231731988385,0.172488421201706,0.172631829977036,0.298102736473083,0.458336710929871
"3511",74,47,58,48,0.041,0.605266666666667,0.482864618780071,0.308850985706342,0.0855713486671448,0.596042275428772,0.481711089611053,0.307011604309082
"3512",95,33,103,31,0.909933333333333,0.3447,0.611365766496435,0.228696845964979,0.896658301353455,0.349951237440109,0.589251220226288,0.233805373311043
"3513",87,52,85,76,0.535866666666667,0.998433333333333,0.561346761812853,0.340578341498245,0.5375657081604,0.994644105434418,0.542824566364288,0.330744057893753
"3514",94,67,86,58,0.2697,0.216166666666667,0.607079069708311,0.431677147341567,0.282051086425781,0.230970799922943,0.588928520679474,0.4068403840065
"3515",72,78,61,74,0.110666666666667,0.470066666666667,0.475544193561941,0.497608544898586,0.14045575261116,0.484396636486053,0.465335249900818,0.467088878154755
"3516",94,38,90,25,0.461,0.0308,0.604383594382596,0.257161812517908,0.465847104787827,0.057035505771637,0.581999242305756,0.258440762758255
"3517",39,17,40,51,0.479666666666667,1,0.271730136334969,0.13265862234135,0.471760213375092,1.01513457298279,0.299830138683319,0.154142439365387
"3518",71,50,60,64,0.1185,0.9705,0.466394908194907,0.327466281509151,0.134803950786591,0.975360512733459,0.46406164765358,0.324721604585648
"3519",54,82,52,109,0.3684,0.999866666666667,0.366740652415444,0.522975535729367,0.367303550243378,1.00055742263794,0.373923569917679,0.49488240480423
"3520",63,97,57,91,0.245566666666667,0.3805,0.419201832420678,0.622040724136914,0.272127002477646,0.407328844070435,0.414798021316528,0.574295520782471
"3521",65,38,73,36,0.840966666666667,0.371533333333333,0.431526290740011,0.259215987509907,0.838690042495728,0.387062847614288,0.437179744243622,0.262982845306396
"3522",72,68,76,75,0.7338,0.880633333333333,0.471617004291197,0.433461727033793,0.711052536964417,0.883041203022003,0.46712851524353,0.410992860794067
"3523",72,30,78,21,0.8047,0.0484666666666667,0.471854147100368,0.214292375182607,0.785450994968414,0.0705800652503967,0.473294049501419,0.229253575205803
"3524",49,25,48,33,0.3864,0.816533333333333,0.337032335982836,0.183792321467664,0.407836765050888,0.828833758831024,0.355070114135742,0.199674978852272
"3525",48,69,37,70,0.0547,0.673433333333333,0.331315607762695,0.441495018044685,0.0915628671646118,0.691722512245178,0.340297341346741,0.422015488147736
"3526",95,81,93,111,0.510766666666667,0.999966666666667,0.617029093093683,0.521488852225416,0.532207667827606,0.993535697460175,0.590484380722046,0.489540040493011
"3527",41,63,45,56,0.593566666666667,0.287566666666667,0.290365761280454,0.404775849061663,0.60089373588562,0.295450150966644,0.308982878923416,0.393021404743195
"3528",57,58,58,49,0.5193,0.203266666666667,0.385635557043226,0.372870281770188,0.539182901382446,0.199614703655243,0.38907191157341,0.360032677650452
"3529",54,41,57,54,0.601266666666667,0.952866666666667,0.367722164342939,0.276771251097265,0.61945652961731,0.960784435272217,0.383659452199936,0.28158512711525
"3530",73,53,73,96,0.5753,1,0.476372577311596,0.344536651002321,0.570953607559204,1.00416088104248,0.476100534200668,0.338347941637039
