"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"4618",91,35,130,39,1,0.6659,0.583347493055761,0.242414383007053,1.01920294761658,0.66607540845871,0.572235465049744,0.249062746763229
"4619",104,72,98,75,0.359833333333333,0.720466666666667,0.670711121705931,0.467212885621229,0.384338796138763,0.714071750640869,0.65138840675354,0.4508455991745
"4620",38,72,46,68,0.790566666666667,0.433866666666667,0.268719465353882,0.462988554214301,0.784218788146973,0.415742814540863,0.288169711828232,0.445945143699646
"4621",54,30,65,25,0.9058,0.142233333333333,0.363231397560324,0.218161570412141,0.904492259025574,0.134323358535767,0.37258592247963,0.23042394220829
"4622",39,36,25,38,0.0117666666666667,0.541766666666667,0.275887863157442,0.25062592773269,0.0430035591125488,0.534234642982483,0.296491414308548,0.259265452623367
"4623",96,22,117,23,0.998633333333333,0.448033333333333,0.622125336591298,0.163716872984398,0.996815383434296,0.452684104442596,0.603597283363342,0.177126735448837
"4624",59,48,46,39,0.0583333333333333,0.1293,0.390672766020104,0.319186740716339,0.0716556906700134,0.0957037210464478,0.396511316299438,0.324586063623428
"4625",55,50,53,37,0.391933333333333,0.0532,0.369317901065979,0.331069640689387,0.416760295629501,0.0339100956916809,0.381462633609772,0.33139643073082
"4626",103,76,115,74,0.971966666666667,0.507566666666667,0.665481741295169,0.492334888755147,0.977973997592926,0.507989704608917,0.647583544254303,0.471694737672806
"4627",92,29,124,30,1,0.469533333333333,0.593407526551619,0.206930557725061,1.01170670986176,0.467315852642059,0.577855050563812,0.216963350772858
"4628",31,37,33,32,0.462066666666667,0.206633333333333,0.227904312699896,0.255232682260633,0.479739457368851,0.174966037273407,0.254147201776505,0.260974675416946
"4629",81,32,70,31,0.162233333333333,0.357,0.522632945233711,0.227685375732664,0.187178820371628,0.358825653791428,0.515662968158722,0.236529678106308
"4630",38,16,61,13,0.997,0.151333333333333,0.264471798651126,0.128819085313951,1.00470101833344,0.123087733983994,0.283828377723694,0.151666507124901
"4631",77,68,90,67,0.964166666666667,0.5718,0.497820460686297,0.437709090973092,0.972424030303955,0.568710148334503,0.495342612266541,0.427594900131226
"4632",82,62,117,64,1,0.676466666666667,0.529474885345925,0.402217764453436,1.01620411872864,0.695854127407074,0.524121642112732,0.393189549446106
"4633",34,30,48,23,0.941366666666667,0.0946666666666667,0.24402999148425,0.214474838183138,0.924845337867737,0.0836030244827271,0.268377304077148,0.226156860589981
"4634",93,81,113,92,0.9971,0.943833333333333,0.601652645196157,0.52236187877945,0.993766367435455,0.943311214447021,0.589072644710541,0.502251803874969
"4635",55,20,67,13,0.9264,0.0414,0.367291543388768,0.157121700057853,0.927562117576599,0.0544030964374542,0.377588927745819,0.175733149051666
"4636",50,21,93,13,1,0.0263,0.339567123786318,0.164713584074835,1.01511192321777,0.0441350340843201,0.349825710058212,0.181469962000847
"4637",48,25,55,29,0.782,0.5859,0.327005119119591,0.187825013357211,0.778490543365479,0.595241367816925,0.339848965406418,0.204295143485069
"4638",76,16,84,11,0.8617,0.0681666666666667,0.498162770755896,0.129196289340413,0.872306644916534,0.0819884240627289,0.495425164699554,0.149420619010925
"4639",50,32,44,44,0.1981,0.915533333333333,0.340174944650782,0.228919542609529,0.224443554878235,0.916468858718872,0.350932598114014,0.241167813539505
"4640",63,76,73,75,0.897633333333333,0.606266666666667,0.416416073614156,0.485811770786744,0.903646647930145,0.600703179836273,0.42098930478096,0.467765122652054
"4641",47,67,59,75,0.9111,0.893,0.322689072332593,0.431002315031616,0.907868385314941,0.893102526664734,0.33648881316185,0.418522357940674
"4642",60,43,36,43,0.0013,0.4775,0.397892920615849,0.291859358950665,0.00222295522689819,0.473153054714203,0.404800236225128,0.296345353126526
"4643",66,18,51,27,0.0437666666666667,0.833333333333333,0.435920843577869,0.143747390726228,0.0690886974334717,0.820864915847778,0.44058620929718,0.16159588098526
"4644",100,81,114,79,0.9853,0.517966666666667,0.646611877238926,0.523614951138949,0.989157199859619,0.519658923149109,0.631032943725586,0.502418100833893
"4645",46,75,59,86,0.9313,0.950033333333333,0.316480891402418,0.480466784763422,0.922611832618713,0.949140667915344,0.327978134155273,0.460849285125732
"4646",103,20,121,32,0.9964,0.943266666666667,0.668138272758112,0.148090570222071,0.993216514587402,0.922904968261719,0.642721831798553,0.161769896745682
"4647",66,13,49,12,0.0253,0.223833333333333,0.435201173340358,0.110508791590114,0.0580250024795532,0.187108516693115,0.441634654998779,0.132966190576553
"4648",111,38,139,51,1,0.9467,0.715771596091628,0.259513655556409,1.00808358192444,0.935318350791931,0.689495325088501,0.263654410839081
"4649",87,85,121,75,1,0.206033333333333,0.564325343682635,0.546354720524789,1.01253604888916,0.209462732076645,0.554383039474487,0.523139536380768
"4650",63,42,73,37,0.906466666666667,0.2209,0.415391198464697,0.287242790806922,0.903309464454651,0.220606833696365,0.421940952539444,0.290680974721909
"4651",92,24,133,24,1,0.383033333333333,0.594917839270884,0.176844918130777,1.0162672996521,0.397193133831024,0.58063942193985,0.190499410033226
"4652",35,45,31,39,0.182933333333333,0.212966666666667,0.252552195884378,0.302151836676453,0.21894359588623,0.183208525180817,0.276594042778015,0.303156673908234
"4653",72,27,83,29,0.9316,0.4902,0.468502052052081,0.198458106753789,0.947380065917969,0.48901778459549,0.468969792127609,0.2133609354496
"4654",77,81,68,62,0.2031,0.0311,0.500919411526164,0.518903937069953,0.21851971745491,0.0196149945259094,0.498035252094269,0.498446762561798
"4655",67,35,82,33,0.975766666666667,0.309533333333333,0.436617457090712,0.246659172694138,0.985339403152466,0.322076946496964,0.442680507898331,0.256164520978928
"4656",93,31,107,32,0.9812,0.477433333333333,0.59848957901526,0.219350094334511,0.989571690559387,0.48608011007309,0.584418594837189,0.228169605135918
"4657",89,56,110,64,0.998166666666667,0.857533333333333,0.570723682016667,0.368503168513643,1.0002293586731,0.873720169067383,0.559847831726074,0.362389653921127
"4658",41,74,22,80,0.0019,0.850433333333333,0.286170365405128,0.473592825966653,0.0156102776527405,0.853466868400574,0.304369777441025,0.457721889019012
"4659",32,82,28,80,0.1987,0.534966666666667,0.229770991699072,0.528041952963021,0.225423336029053,0.530302107334137,0.252640962600708,0.504600405693054
"4660",77,58,94,56,0.989866666666667,0.4778,0.497046495096393,0.377870126150386,0.993597090244293,0.47091019153595,0.496769160032272,0.375326484441757
"4661",52,42,44,45,0.136266666666667,0.633066666666667,0.352288694962824,0.286251304872406,0.171351194381714,0.633852958679199,0.362093329429626,0.293435752391815
"4662",37,64,26,54,0.0297333333333333,0.1686,0.264572552781961,0.414513578390784,0.0632448792457581,0.136733293533325,0.285196125507355,0.404148757457733
"4663",65,14,44,21,0.0066,0.754933333333333,0.429300970919101,0.118178397749343,0.0312737226486206,0.757668316364288,0.436103940010071,0.138575226068497
"4664",30,64,31,48,0.4002,0.0394,0.221442966466093,0.4165577436402,0.422208338975906,0.0225830078125,0.247042253613472,0.405660688877106
"4665",40,81,51,81,0.888733333333333,0.651633333333333,0.279677687630691,0.517995027894849,0.890300750732422,0.647573530673981,0.296324640512466,0.496599137783051
"4666",104,60,94,76,0.2125,0.979266666666667,0.668790582310768,0.39329424214065,0.223358571529388,0.975465893745422,0.650048851966858,0.384721636772156
"4667",70,78,74,86,0.738866666666667,0.908866666666667,0.456544924924807,0.497643022315803,0.739260077476501,0.90989887714386,0.459629625082016,0.480322808027267
"4668",82,18,109,14,0.999733333333333,0.121,0.533451324005045,0.14132405849976,1.00420665740967,0.111274182796478,0.52850353717804,0.158084452152252
"4669",33,53,34,49,0.404566666666667,0.354533333333333,0.241664027894397,0.348838970352776,0.427930355072021,0.325362741947174,0.266118943691254,0.34564021229744
"4670",28,71,57,70,0.999333333333333,0.5625,0.206325757971909,0.458643501588279,1.01942658424377,0.553626358509064,0.234067872166634,0.44236022233963
